name	term	lev	seq	value
"DNA metabolic process"	GO:0006259	4	Cluster425702	-0.50943510075483
"DNA metabolic process"	GO:0006259	4	Cluster203241	-0.708160213220792
"DNA metabolic process"	GO:0006259	4	Cluster28202	1.1678906783454
"DNA metabolic process"	GO:0006259	4	Cluster240848	0.198574796033364
"DNA metabolic process"	GO:0006259	4	Cluster110379	-0.348790812249631
"DNA metabolic process"	GO:0006259	4	Cluster130628	-1.17976977984474
"DNA metabolic process"	GO:0006259	4	Cluster6042	1.09040610191486
"DNA metabolic process"	GO:0006259	4	Cluster27688	-1.21558412955872
"DNA metabolic process"	GO:0006259	4	Cluster3134	-1.40088653784552
"DNA metabolic process"	GO:0006259	4	Cluster406347	-0.323545653688912
"DNA metabolic process"	GO:0006259	4	Cluster416	0.134892492013602
"DNA metabolic process"	GO:0006259	4	Cluster34228	1.32299476748674
"DNA metabolic process"	GO:0006259	4	Cluster59242	-0.456144441381954
"DNA metabolic process"	GO:0006259	4	Cluster22446	-0.534662630608528
"DNA metabolic process"	GO:0006259	4	Cluster23203	0.314751339261062
"DNA metabolic process"	GO:0006259	4	Cluster350965	-0.954238813591937
"DNA metabolic process"	GO:0006259	4	Cluster45501	-1.06562184407138
"DNA metabolic process"	GO:0006259	4	Cluster9389	-1.42082195830082
"DNA metabolic process"	GO:0006259	4	Cluster40978	-0.700183158049894
"DNA metabolic process"	GO:0006259	4	Cluster2078	-0.801933490408576
"DNA metabolic process"	GO:0006259	4	Cluster17122	0.166260979466353
"DNA metabolic process"	GO:0006259	4	Cluster12270	-0.865841914603839
"DNA metabolic process"	GO:0006259	4	Cluster55937	0.298807460135969
"DNA metabolic process"	GO:0006259	4	Cluster15692	-0.148385278513461
"DNA metabolic process"	GO:0006259	4	Cluster29215	1.12483983721124
"DNA metabolic process"	GO:0006259	4	Cluster12320	1.05551748276684
"DNA metabolic process"	GO:0006259	4	Cluster379295	1.1225742751644
"DNA metabolic process"	GO:0006259	4	Cluster307278	0.156521601402289
"DNA metabolic process"	GO:0006259	4	Cluster9404	-0.346334896271066
"DNA metabolic process"	GO:0006259	4	Cluster463758	-0.42541124920592
"DNA metabolic process"	GO:0006259	4	Cluster469314	0.68609145945678
"DNA metabolic process"	GO:0006259	4	Cluster15782	0.518088044690592
"DNA metabolic process"	GO:0006259	4	Cluster29367	-0.3747875811555
"DNA metabolic process"	GO:0006259	4	Cluster10144	-1.07652679280296
"DNA metabolic process"	GO:0006259	4	Cluster6766	-1.40049800903245
"DNA metabolic process"	GO:0006259	4	Cluster475	-1.04080371716122
"DNA metabolic process"	GO:0006259	4	Cluster26720	1.21929222203927
"DNA metabolic process"	GO:0006259	4	Cluster20180	-1.14451619845283
"DNA metabolic process"	GO:0006259	4	Cluster21519	0.141038240805659
"DNA metabolic process"	GO:0006259	4	Cluster45998	-0.924256960257677
"DNA metabolic process"	GO:0006259	4	Cluster81958	-0.875936199632901
"DNA metabolic process"	GO:0006259	4	Cluster35575	0.404774202517617
"DNA metabolic process"	GO:0006259	4	Cluster11533	1.34841822122698
"DNA metabolic process"	GO:0006259	4	Cluster7554	-0.215573927103278
"DNA metabolic process"	GO:0006259	4	Cluster125604	-0.75428151223588
"DNA metabolic process"	GO:0006259	4	Cluster665	-1.12157047098273
"DNA metabolic process"	GO:0006259	4	Cluster85629	-0.815001869194762
"DNA metabolic process"	GO:0006259	4	Cluster1003	1.01729517078133
"DNA metabolic process"	GO:0006259	4	Cluster1004	1.19377822888789
"DNA metabolic process"	GO:0006259	4	Cluster14666	0.542546566987968
"DNA metabolic process"	GO:0006259	4	Cluster42002	-0.278464836059542
"DNA metabolic process"	GO:0006259	4	Cluster47050	-0.125094948910537
"DNA metabolic process"	GO:0006259	4	Cluster29589	-0.119179527454113
"DNA metabolic process"	GO:0006259	4	Cluster9285	0.611729462048739
"DNA metabolic process"	GO:0006259	4	Cluster63972	-0.127190597743132
"DNA metabolic process"	GO:0006259	4	Cluster502	1.34280375232968
"DNA metabolic process"	GO:0006259	4	Cluster2836	0.941390434311966
"DNA metabolic process"	GO:0006259	4	Cluster20172	1.38750125113783
"DNA metabolic process"	GO:0006259	4	Cluster1716	0.919102438407767
"DNA metabolic process"	GO:0006259	4	Cluster12913	-1.21797272527506
"DNA metabolic process"	GO:0006259	4	Cluster62941	-0.328321892110384
"DNA metabolic process"	GO:0006259	4	Cluster1430	1.12756172482214
"DNA metabolic process"	GO:0006259	4	Cluster42847	-0.307968007159197
"DNA metabolic process"	GO:0006259	4	Cluster696	0.743578204696175
"DNA metabolic process"	GO:0006259	4	Cluster53301	-0.355666631312479
"DNA metabolic process"	GO:0006259	4	Cluster35546	-0.0772933783212407
"DNA metabolic process"	GO:0006259	4	Cluster25633	1.24892560036378
"DNA metabolic process"	GO:0006259	4	Cluster21069	-0.938039879210039
"DNA metabolic process"	GO:0006259	4	Cluster32166	-0.341152779094599
"DNA metabolic process"	GO:0006259	4	Cluster462506	-0.878428752347731
"DNA metabolic process"	GO:0006259	4	Cluster21201	0.763252416440842
"DNA metabolic process"	GO:0006259	4	Cluster2159	-0.313121302791875
"DNA metabolic process"	GO:0006259	4	Cluster130	1.17361702692237
"DNA metabolic process"	GO:0006259	4	Cluster81364	-0.302681589500548
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster461583	0.124131231500721
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster317594	-0.354060703430014
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster21340	-1.01505171917084
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster14301	-0.282771345727496
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster129719	0.335584910749612
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster1142	1.25812614313674
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster45501	-1.06562184407138
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster51617	1.22778911511613
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster12507	0.128886088901852
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster379295	1.1225742751644
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster55078	-0.133538114289212
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster38039	0.0707127022568621
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster28069	-1.0105684822036
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster29835	-1.38919198347255
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster51900	-1.3978468516838
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster16710	-0.758179210226488
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster20618	-0.549312666269169
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster11532	-1.15874891401073
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster1992	-0.266316473373825
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster19908	-1.04866949323096
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster14987	0.654444346840222
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster49685	1.19084775924463
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster5434	0.327037932889706
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster187743	-1.44692845566651
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster10326	1.38765890668692
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster11357	1.36551365797959
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster696	0.743578204696175
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster25817	0.838105000858418
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster19189	-0.588176163828905
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster37137	1.47019217606935
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster11687	-1.32793423910049
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster4491	-1.41232857279408
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster6000	-0.481732855520538
"cellular nitrogen compound catabolic process"	GO:0034655;GO:0044270;GO:0046700	2	Cluster351918	-0.163974237353006
"regulation of hormone levels"	GO:0010817	3	Cluster815	1.44318919567082
"regulation of hormone levels"	GO:0010817	3	Cluster29838	0.379903481099431
"regulation of hormone levels"	GO:0010817	3	Cluster23503	1.35129871767802
"regulation of hormone levels"	GO:0010817	3	Cluster19458	0.106137005608703
"regulation of hormone levels"	GO:0010817	3	Cluster13248	-1.22927078780802
"regulation of hormone levels"	GO:0010817	3	Cluster18549	1.13704871684648
"regulation of hormone levels"	GO:0010817	3	Cluster16574	-1.44047320340222
"regulation of hormone levels"	GO:0010817	3	Cluster29907	0.885567076051223
"regulation of hormone levels"	GO:0010817	3	Cluster8760	-1.35969085152345
"regulation of hormone levels"	GO:0010817	3	Cluster11432	-0.864531995382288
"regulation of hormone levels"	GO:0010817	3	Cluster13079	0.485188126256999
"regulation of hormone levels"	GO:0010817	3	Cluster24075	-1.01126115520706
"regulation of hormone levels"	GO:0010817	3	Cluster3809	0.158288026220388
"regulation of hormone levels"	GO:0010817	3	Cluster56953	-1.31694675648267
"regulation of hormone levels"	GO:0010817	3	Cluster10573	-0.324578656002072
"regulation of hormone levels"	GO:0010817	3	Cluster44068	-1.37179175672738
"regulation of hormone levels"	GO:0010817	3	Cluster12988	0.888623440719318
"regulation of hormone levels"	GO:0010817	3	Cluster454586	-1.47404708367255
"regulation of hormone levels"	GO:0010817	3	Cluster31038	1.1734150323599
"regulation of hormone levels"	GO:0010817	3	Cluster13177	-0.594167865113058
"regulation of hormone levels"	GO:0010817	3	Cluster4337	-1.29177889019174
"regulation of hormone levels"	GO:0010817	3	Cluster3297	0.0243808077987253
"regulation of hormone levels"	GO:0010817	3	Cluster76724	0.798350018674925
"regulation of hormone levels"	GO:0010817	3	Cluster18279	0.933922289879846
"regulation of hormone levels"	GO:0010817	3	Cluster19783	1.33548564244507
"regulation of hormone levels"	GO:0010817	3	Cluster25353	-0.928779030034125
"regulation of hormone levels"	GO:0010817	3	Cluster8216	0.409737001459719
"regulation of hormone levels"	GO:0010817	3	Cluster255818	0.892537260282504
"regulation of hormone levels"	GO:0010817	3	Cluster363173	1.02127397244683
"regulation of hormone levels"	GO:0010817	3	Cluster3734	-0.0628539429771818
"regulation of hormone levels"	GO:0010817	3	Cluster5133	-1.40103325777502
"regulation of hormone levels"	GO:0010817	3	Cluster84539	-0.74597507705783
"regulation of hormone levels"	GO:0010817	3	Cluster44885	1.04006848245985
"regulation of hormone levels"	GO:0010817	3	Cluster348308	-1.13805441301411
"regulation of hormone levels"	GO:0010817	3	Cluster22073	0.657251095408252
"regulation of hormone levels"	GO:0010817	3	Cluster561	0.749383054459775
"regulation of hormone levels"	GO:0010817	3	Cluster32094	-0.29400053776925
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster6458	-0.542301873141731
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster13030	1.22115620469249
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster10330	0.515784513328264
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster78019	-0.227373873306462
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster16238	0.41214656733623
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster23028	0.554184988114308
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster21598	1.34185494322123
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster24418	0.082187679924498
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster23922	-1.29472884086291
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster27333	0.288346063107569
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster382745	-1.06667559654894
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster44695	0.519571360701359
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster695	1.01676136241658
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster12507	0.128886088901852
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster26379	-0.184427420152628
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster56953	-1.31694675648267
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster10818	-0.663414472464288
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster17706	-0.152173824873197
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster41750	1.49211858027819
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster23119	-0.250496361861763
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster55078	-0.133538114289212
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster31180	0.844688900878256
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster50726	1.39415903221865
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster3033	-1.23205534459925
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster139455	0.263808828681124
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster29835	-1.38919198347255
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster420515	1.33413670628
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster38930	-1.15502628809951
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster76228	-1.09071530472277
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster51900	-1.3978468516838
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster18431	-0.0202190431086216
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster461501	-0.863467163307519
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster184131	-0.925892446999892
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster15097	-0.356010185240406
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster1461	-0.799259627260557
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster19908	-1.04866949323096
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster5133	-1.40103325777502
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster9477	1.39256354313044
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster15181	1.34037652654205
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster211805	-0.180155612401199
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster4141	0.358290100128097
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster413539	-0.983397526824513
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster11357	1.36551365797959
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster30650	0.501173204360143
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster9294	1.24777397812575
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster9334	-0.963646185787927
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster19381	1.25148246158408
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster21436	-0.543148960626773
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster41878	0.00573125299418646
"nucleobase-containing small molecule metabolic process"	GO:0009117;GO:0006753;GO:0055086	2	Cluster6000	-0.481732855520538
"positive regulation of cell cycle process"	GO:0090068	2	Cluster142085	-0.964114417571326
"positive regulation of cell cycle process"	GO:0090068	2	Cluster8954	-1.49186278884646
"positive regulation of cell cycle process"	GO:0090068	2	Cluster425702	-0.50943510075483
"positive regulation of cell cycle process"	GO:0090068	2	Cluster9193	-0.777614024108313
"positive regulation of cell cycle process"	GO:0090068	2	Cluster31648	1.04467204210294
"positive regulation of cell cycle process"	GO:0090068	2	Cluster4610	1.44426332650861
"positive regulation of cell cycle process"	GO:0090068	2	Cluster314473	1.27117678899524
"positive regulation of cell cycle process"	GO:0090068	2	Cluster40941	1.41630769252118
"positive regulation of cell cycle process"	GO:0090068	2	Cluster22610	-1.16885521659625
"positive regulation of cell cycle process"	GO:0090068	2	Cluster12766	-0.150889973705713
"positive regulation of cell cycle process"	GO:0090068	2	Cluster38039	0.0707127022568621
"positive regulation of cell cycle process"	GO:0090068	2	Cluster9379	0.842832016422475
"positive regulation of cell cycle process"	GO:0090068	2	Cluster6412	1.10815864728638
"positive regulation of cell cycle process"	GO:0090068	2	Cluster476	1.25132780401463
"positive regulation of cell cycle process"	GO:0090068	2	Cluster5834	-1.19179153133663
"positive regulation of cell cycle process"	GO:0090068	2	Cluster10623	1.45528669550493
"positive regulation of cell cycle process"	GO:0090068	2	Cluster7554	-0.215573927103278
"positive regulation of cell cycle process"	GO:0090068	2	Cluster454474	-0.271787090140674
"positive regulation of cell cycle process"	GO:0090068	2	Cluster201589	-0.792550972922527
"positive regulation of cell cycle process"	GO:0090068	2	Cluster14987	0.654444346840222
"positive regulation of cell cycle process"	GO:0090068	2	Cluster49759	-0.270010272890844
"positive regulation of cell cycle process"	GO:0090068	2	Cluster1004	1.19377822888789
"positive regulation of cell cycle process"	GO:0090068	2	Cluster21081	0.482285221492836
"positive regulation of cell cycle process"	GO:0090068	2	Cluster25301	-0.992480740094708
"positive regulation of cell cycle process"	GO:0090068	2	Cluster14597	-0.96759528590368
"positive regulation of cell cycle process"	GO:0090068	2	Cluster625	-0.571726356793745
"positive regulation of cell cycle process"	GO:0090068	2	Cluster2159	-0.313121302791875
"negative regulation of cellular component organization"	GO:0051129	3	Cluster6980	1.02415947954706
"negative regulation of cellular component organization"	GO:0051129	3	Cluster9706	0.951420913756073
"negative regulation of cellular component organization"	GO:0051129	3	Cluster23156	1.04548291459106
"negative regulation of cellular component organization"	GO:0051129	3	Cluster425702	-0.50943510075483
"negative regulation of cellular component organization"	GO:0051129	3	Cluster23576	-0.680734144991779
"negative regulation of cellular component organization"	GO:0051129	3	Cluster366	1.34258806386619
"negative regulation of cellular component organization"	GO:0051129	3	Cluster19458	0.106137005608703
"negative regulation of cellular component organization"	GO:0051129	3	Cluster10214	1.36972406833646
"negative regulation of cellular component organization"	GO:0051129	3	Cluster340414	-1.2973881894394
"negative regulation of cellular component organization"	GO:0051129	3	Cluster21598	1.34185494322123
"negative regulation of cellular component organization"	GO:0051129	3	Cluster87	1.27307828489486
"negative regulation of cellular component organization"	GO:0051129	3	Cluster23203	0.314751339261062
"negative regulation of cellular component organization"	GO:0051129	3	Cluster901	1.08872283678005
"negative regulation of cellular component organization"	GO:0051129	3	Cluster161871	0.136080893792636
"negative regulation of cellular component organization"	GO:0051129	3	Cluster5814	1.30771118048899
"negative regulation of cellular component organization"	GO:0051129	3	Cluster49105	-1.356521260348
"negative regulation of cellular component organization"	GO:0051129	3	Cluster45501	-1.06562184407138
"negative regulation of cellular component organization"	GO:0051129	3	Cluster9389	-1.42082195830082
"negative regulation of cellular component organization"	GO:0051129	3	Cluster17122	0.166260979466353
"negative regulation of cellular component organization"	GO:0051129	3	Cluster485513	0.812899394288734
"negative regulation of cellular component organization"	GO:0051129	3	Cluster26095	-0.981030139933078
"negative regulation of cellular component organization"	GO:0051129	3	Cluster45731	0.57445173415204
"negative regulation of cellular component organization"	GO:0051129	3	Cluster32833	-0.563257900548712
"negative regulation of cellular component organization"	GO:0051129	3	Cluster11509	1.09251387381851
"negative regulation of cellular component organization"	GO:0051129	3	Cluster488162	-1.16389667515218
"negative regulation of cellular component organization"	GO:0051129	3	Cluster35026	-1.02029450012713
"negative regulation of cellular component organization"	GO:0051129	3	Cluster15782	0.518088044690592
"negative regulation of cellular component organization"	GO:0051129	3	Cluster7641	0.558180402050416
"negative regulation of cellular component organization"	GO:0051129	3	Cluster11577	0.227093544357908
"negative regulation of cellular component organization"	GO:0051129	3	Cluster29142	-0.507299450112718
"negative regulation of cellular component organization"	GO:0051129	3	Cluster3971	0.438301502572105
"negative regulation of cellular component organization"	GO:0051129	3	Cluster13700	1.37874940230046
"negative regulation of cellular component organization"	GO:0051129	3	Cluster133482	-0.955094975891889
"negative regulation of cellular component organization"	GO:0051129	3	Cluster26720	1.21929222203927
"negative regulation of cellular component organization"	GO:0051129	3	Cluster476	1.25132780401463
"negative regulation of cellular component organization"	GO:0051129	3	Cluster10623	1.45528669550493
"negative regulation of cellular component organization"	GO:0051129	3	Cluster115938	1.01628050338907
"negative regulation of cellular component organization"	GO:0051129	3	Cluster6804	0.0663443954585449
"negative regulation of cellular component organization"	GO:0051129	3	Cluster16387	-0.962700518326098
"negative regulation of cellular component organization"	GO:0051129	3	Cluster150	0.0579565789890605
"negative regulation of cellular component organization"	GO:0051129	3	Cluster3117	1.30750333403402
"negative regulation of cellular component organization"	GO:0051129	3	Cluster7554	-0.215573927103278
"negative regulation of cellular component organization"	GO:0051129	3	Cluster454474	-0.271787090140674
"negative regulation of cellular component organization"	GO:0051129	3	Cluster13924	0.785972783987489
"negative regulation of cellular component organization"	GO:0051129	3	Cluster12307	0.845418140846871
"negative regulation of cellular component organization"	GO:0051129	3	Cluster665	-1.12157047098273
"negative regulation of cellular component organization"	GO:0051129	3	Cluster33875	-1.06233979398978
