name	term	lev	seq	value
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster2677	0.515318355408098
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster29574	0.0395060225432859
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster16482	0.0970159378494768
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster15735	0.894815111899118
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster91295	-0.420634597053087
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster347288	-0.322368429415242
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster23262	0.497734278626086
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster2162	-0.192938340410936
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster11687	-0.186208098606367
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster24999	-0.369193406337881
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster11046	-0.30595048769352
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster33899	0.0190489808408094
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster35011	0.362284000216725
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster401119	-0.36456188266809
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster25727	0.270242310088169
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster3491	-0.534167441665268
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster14553	0.751563077196
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster21598	0.129821815762715
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster49759	-0.258681834671662
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster3033	-0.38414941860074
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster44316	-0.159065479010424
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster24090	-0.110538799577763
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster10593	0.0138560240313374
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster13079	0.415132064941994
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster115938	-0.147803301097388
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster5518	0.000914116817227938
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster37691	0.809105568669765
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster14987	-0.435100330734813
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster33514	0.137703004291077
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster75701	-0.260079577185424
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster41759	0.170244982736506
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster961	-0.264788708499354
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster25737	-0.251889597740441
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster20464	-0.158422742195411
"negative regulation of cell death"	GO:0043066;GO:0043069;GO:0060548	4	Cluster25301	-0.324731390175652
"chromatin remodeling"	GO:0006338	4	Cluster20172	0.251063875206731
"chromatin remodeling"	GO:0006338	4	Cluster287233	0.562603633196388
"chromatin remodeling"	GO:0006338	4	Cluster29367	0.126770611698996
"chromatin remodeling"	GO:0006338	4	Cluster67349	-0.0842723436090684
"chromatin remodeling"	GO:0006338	4	Cluster5834	-0.408010103175998
"chromatin remodeling"	GO:0006338	4	Cluster15692	-0.176148127165853
"chromatin remodeling"	GO:0006338	4	Cluster422	-0.107816150533213
"chromatin remodeling"	GO:0006338	4	Cluster638	0.169626913828313
"chromatin remodeling"	GO:0006338	4	Cluster5262	-0.078129320584609
